ID,Название,Цена,Старая цена,Описание,Категория,Фото 1,Фото 2,Фото 3,Фото 4,Фото 5,Ссылка на товар,СтраницаВК,Ширина,Глубина,Высота,Вес,Подборкa 1,Подборкa 2
1608550,Комплект на выписку и для прогулок ТМ/629 'Очарование',2 700 ?,0.00,"В комплект входит:
1. Одеяло-плед р-р 90х90 из велюра на трикотажном подкладе 
2. Кофточка из велюра р-р 56-68 
3. Шапочка из велюра р-р 36-38 
4. Штанишки из велюра р-р 56-68 
5. Пинетки из велюра

#комплект_на_выписку_очарование

#т2",Малышам и родителям,https://sun9-66.userapi.com/c844722/v844722887/613/XgfQC16N2Po.jpg,https://sun9-53.userapi.com/c844722/v844722887/623/86cGUlfm0P8.jpg,https://sun9-54.userapi.com/c844722/v844722887/62c/O9XhdyjEqZU.jpg,https://sun9-31.userapi.com/c844722/v844722887/635/Ta0uuV1ITuA.jpg,https://sun9-48.userapi.com/c844722/v844722887/63e/gzDYUC3B2fo.jpg,,https://vk.com/market-137051441?w=product-137051441_1608550,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1608554,Комплект на выписку и для прогулок ТМ/629 'Очарование',2 700 ?,0.00,"В комплект входит:
1. Одеяло-плед р-р 90х90 из велюра на трикотажном подкладе 
2. Кофточка из велюра р-р 56-68 
3. Шапочка из велюра р-р 36-38 
4. Штанишки из велюра р-р 56-68 
5. Пинетки из велюра

#комплект_на_выписку_очарование

#т2",Малышам и родителям,https://sun9-11.userapi.com/c621707/v621707887/7708e/PVVGdhV10uk.jpg,https://sun9-28.userapi.com/c621707/v621707887/7709e/MSPn9ATQbs8.jpg,https://sun9-30.userapi.com/c621707/v621707887/770a7/eeAIwGJAmjc.jpg,https://sun9-8.userapi.com/c621707/v621707887/770b0/f2DRjhlK4EQ.jpg,https://sun9-42.userapi.com/c621707/v621707887/770b9/fl12FLraNOc.jpg,,https://vk.com/market-137051441?w=product-137051441_1608554,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1608561,Комплект на выписку и для прогулок ТМ/629 'Очарование',2 700 ?,0.00,"В комплект входит:
1. Одеяло-плед р-р 90х90 из велюра на трикотажном подкладе 
2. Кофточка из велюра р-р 56-68 
3. Шапочка из велюра р-р 36-38 
4. Штанишки из велюра р-р 56-68 
5. Пинетки из велюра

#комплект_на_выписку_очарование

#т2",Малышам и родителям,https://sun9-58.userapi.com/c621515/v621515887/7938d/eTJeEaITs88.jpg,https://sun9-66.userapi.com/c621515/v621515887/7939d/mzBEwgXCHdI.jpg,https://sun9-44.userapi.com/c621515/v621515887/793a6/JWBC0NCFqYA.jpg,https://sun9-58.userapi.com/c621515/v621515887/793af/XiqVa2jPg6E.jpg,https://sun9-22.userapi.com/c621515/v621515887/793b8/SAXo_-B2Uhg.jpg,,https://vk.com/market-137051441?w=product-137051441_1608561,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1608589,Комплект на выписку и для прогулок ТМ/627 'Нежный',2 900 ?,0.00,"В комплект входит:
1. Одеяло-плед р-р 90х90 велбоа на трикотажном подкладе 
2. Кофточка из велбоа р-р 56-68 на трикотажном подкладе 
3. Шапочка из велбоа р-р 36-38 
4. Бант на контактной ленте 
5. Штанишки из велбоа р-р 56-68 
6. Пинетки из велбоа

#комплект_на_выписку_нежный

#т2",Малышам и родителям,https://sun9-34.userapi.com/c834402/v834402887/e6466/YXAURz-sdwY.jpg,https://sun9-28.userapi.com/c834402/v834402887/e6476/8IFq4AQbpmc.jpg,https://sun9-10.userapi.com/c834402/v834402887/e647f/E_w7i_BujM4.jpg,https://sun9-41.userapi.com/c834402/v834402887/e6488/PZMTM6Bs7-w.jpg,https://sun9-24.userapi.com/c834402/v834402887/e6491/U8V_KTm0mtM.jpg,,https://vk.com/market-137051441?w=product-137051441_1608589,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1639149,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-56.userapi.com/c840323/v840323133/6946e/G6GaC1N1KpI.jpg,https://sun9-8.userapi.com/c840323/v840323133/6947e/NmovT01g0zM.jpg,https://sun9-51.userapi.com/c840323/v840323133/69487/QckNOPYinCI.jpg,https://sun9-28.userapi.com/c840323/v840323133/69490/JutAeU7rofU.jpg,https://sun9-65.userapi.com/c840323/v840323133/69499/HZtG0cJqQVg.jpg,,https://vk.com/market-137051441?w=product-137051441_1639149,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1639153,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-42.userapi.com/c840223/v840223133/8edb7/YgHXkjb0fiw.jpg,https://sun9-58.userapi.com/c840223/v840223133/8edc7/MVzuGOwSmAg.jpg,https://sun9-30.userapi.com/c840223/v840223133/8edd0/exup3urgXnc.jpg,https://sun9-18.userapi.com/c840223/v840223133/8edd9/5Q-L7wjP0e0.jpg,https://sun9-3.userapi.com/c840223/v840223133/8ede2/EegWYIiBKAc.jpg,,https://vk.com/market-137051441?w=product-137051441_1639153,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1639155,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-8.userapi.com/c846124/v846124133/68db/QmTWCRHX2ac.jpg,https://sun9-29.userapi.com/c846124/v846124133/68eb/XhoPDHXoIqk.jpg,https://sun9-60.userapi.com/c846124/v846124133/68f4/BY4BBwBH3YQ.jpg,https://sun9-51.userapi.com/c846124/v846124133/68fd/dxKkvNpnFg0.jpg,https://sun9-7.userapi.com/c846124/v846124133/6906/yLS0dcu6-CM.jpg,,https://vk.com/market-137051441?w=product-137051441_1639155,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1639157,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-64.userapi.com/c840530/v840530133/6933f/r83pMdgOJVQ.jpg,https://sun9-46.userapi.com/c840530/v840530133/6934f/vNjj7hL-ZAs.jpg,https://sun9-23.userapi.com/c840530/v840530133/69358/vfFGSC_PrYw.jpg,https://sun9-31.userapi.com/c840530/v840530133/69361/ll2Cu3dN_iU.jpg,https://sun9-22.userapi.com/c840530/v840530133/6936a/m9lrt6dQsaI.jpg,,https://vk.com/market-137051441?w=product-137051441_1639157,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654880,Комплект на выписку 'Велюрчик',2 900 ?,0.00,"Цена лето 2900/осень-весна 3000
В комплект входит:
• Плед велюровый на трикотажном подкладе со стразами: размер 90*90. 
• Уголок с кружевом: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», кружево.
• Бант - лента
• Шапочка велюровая со стразами 
• Комбинезон велюровый на кнопочках р-р 56-62

#комплект_велюрчик
#т1",Малышам и родителям,https://sun9-10.userapi.com/c831209/v831209079/b3ec3/ECluHoRpUJA.jpg,https://sun9-19.userapi.com/c831209/v831209079/b3ee1/2kCoadUtm50.jpg,https://sun9-17.userapi.com/c831209/v831209079/b3eea/Zyf6zx5SHiY.jpg,https://sun9-27.userapi.com/c831209/v831209079/b3ef3/MNevbZr_8mo.jpg,https://sun9-28.userapi.com/c831209/v831209079/b3efc/lyf7A27osSE.jpg,,https://vk.com/market-137051441?w=product-137051441_1654880,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654881,Комплект на выписку 'Велюрчик',2 900 ?,0.00,"Цена лето 2900/осень-весна 3000
В комплект входит:
• Плед велюровый на трикотажном подкладе со стразами: размер 90*90. 
• Уголок с кружевом: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», кружево.
• Бант - лента
• Шапочка велюровая со стразами 
• Комбинезон велюровый на кнопочках р-р 56-62

#комплект_велюрчик
#т1",Малышам и родителям,https://sun9-14.userapi.com/c846520/v846520079/9e96/kqoPWEEcqJw.jpg,https://sun9-34.userapi.com/c846520/v846520079/9ea6/O7bsV7gdXHQ.jpg,https://sun9-66.userapi.com/c846520/v846520079/9eaf/mM9jy6NuaUQ.jpg,https://sun9-70.userapi.com/c846520/v846520079/9eb8/yyNl4IcNHr0.jpg,https://sun9-72.userapi.com/c846520/v846520079/9ec1/lf-s6I0QWSY.jpg,,https://vk.com/market-137051441?w=product-137051441_1654881,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654882,Комплект на выписку 'Велюрчик',2 900 ?,0.00,"Цена лето 2900/осень-весна 3000
В комплект входит:
• Плед велюровый на трикотажном подкладе со стразами: размер 90*90. 
• Уголок с кружевом: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», кружево.
• Бант - лента
• Шапочка велюровая со стразами 
• Комбинезон велюровый на кнопочках р-р 56-62

#комплект_велюрчик
#т1",Малышам и родителям,https://sun9-13.userapi.com/c845221/v845221079/f271/xVR7odbKhH4.jpg,https://sun9-29.userapi.com/c845221/v845221079/f281/C88rQUQHpUw.jpg,https://sun9-41.userapi.com/c845221/v845221079/f293/PmJ1k0ZCSa8.jpg,https://sun9-12.userapi.com/c845221/v845221079/f29c/yUvwMyCC8hA.jpg,https://sun9-20.userapi.com/c845221/v845221079/f2a5/QtqR0l0bnvI.jpg,,https://vk.com/market-137051441?w=product-137051441_1654882,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654883,Комплект на выписку 'Велюрчик',2 900 ?,0.00,"Цена лето 2900/осень-весна 3000
В комплект входит:
• Плед велюровый на трикотажном подкладе со стразами: размер 90*90. 
• Уголок с кружевом: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», кружево.
• Бант - лента
• Шапочка велюровая со стразами 
• Комбинезон велюровый на кнопочках р-р 56-62

#комплект_велюрчик
#т1",Малышам и родителям,https://sun9-72.userapi.com/c831508/v831508079/bd8d0/SiPZaPL4rkc.jpg,https://sun9-7.userapi.com/c831508/v831508079/bd8e0/lFDGtDkiboE.jpg,https://sun9-25.userapi.com/c831508/v831508079/bd8e9/iL7gflb1Ztw.jpg,https://sun9-5.userapi.com/c831508/v831508079/bd8f2/EF5gg925-8w.jpg,https://sun9-64.userapi.com/c831508/v831508079/bd8fb/9bIn3rqPLeg.jpg,,https://vk.com/market-137051441?w=product-137051441_1654883,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654884,Комплект на выписку 'Велюрчик',2 900 ?,0.00,"Цена лето 2900/осень-весна 3000
В комплект входит:
• Плед велюровый на трикотажном подкладе со стразами: размер 90*90. 
• Уголок с кружевом: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», кружево.
• Бант - лента
• Шапочка велюровая со стразами 
• Комбинезон велюровый на кнопочках р-р 56-62

#комплект_велюрчик
#т1",Малышам и родителям,https://sun9-6.userapi.com/c840239/v840239079/899fb/m59w5vIUvg4.jpg,https://sun9-18.userapi.com/c840239/v840239079/89a0b/t_yO_n18XMg.jpg,https://sun9-22.userapi.com/c840239/v840239079/89a14/gpbwscgolQA.jpg,https://sun9-72.userapi.com/c840239/v840239079/89a1d/L8_rTO7VnDk.jpg,https://sun9-27.userapi.com/c840239/v840239079/89a26/nRxqy_SBTOc.jpg,,https://vk.com/market-137051441?w=product-137051441_1654884,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654891,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-72.userapi.com/c830708/v830708079/b36d6/3rtAHu3hQls.jpg,https://sun9-3.userapi.com/c830708/v830708079/b36e6/Y0mGBOTmPo4.jpg,https://sun9-25.userapi.com/c830708/v830708079/b36ef/-__SAqqgEVM.jpg,https://sun9-14.userapi.com/c830708/v830708079/b36f8/ALOrCgrrRgc.jpg,https://sun9-4.userapi.com/c830708/v830708079/b3701/J_LOGmZPltQ.jpg,,https://vk.com/market-137051441?w=product-137051441_1654891,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1654893,Комплект на выписку 'Летний день',2 700 ?,0.00,"Цена лето 2700/осень-весна 2800
В комплект входит:
• Плед велюровый на трикотажном подкладе: размер 90*90. 
• Уголок с рюшей из органзы: размер 75х75. Ткань: бязь 100%хлопок, ткань «шитье», органза.
• Бант из органзы на резинке
• Шапочка велюровая на триктажном подкладе 
• Кофточка р-р 56-62
• Полунки р-р 56-62

#комплект_на_выписку_летний_день

#т1",Малышам и родителям,https://sun9-32.userapi.com/c846520/v846520079/9ef6/DCQBdMpc5S4.jpg,https://sun9-57.userapi.com/c846520/v846520079/9f06/W9jdGBXX8tw.jpg,https://sun9-45.userapi.com/c846520/v846520079/9f0f/gGVzBXM3I0I.jpg,https://sun9-63.userapi.com/c846520/v846520079/9f18/wF_SFua7bw8.jpg,https://sun9-53.userapi.com/c846520/v846520079/9f21/2ZrIFfkXQTA.jpg,,https://vk.com/market-137051441?w=product-137051441_1654893,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1713082,Комплект на выписку и для прогулок 'Малышка',2 850 ?,0.00,"В комплект входит:
1. Одеяло р-р 90х90
2. Комбинезон р-р 62-68 
3. Слип р-р 62-68 
4. Шапочка р-р 36-38 
5. Пинетки 
6. Царапки 
Комплект выполнен из трикотажа интерлок и кулирной глади ( 100%хлопок ) прозводства Турция.

#комплект_малышка
#т2",Малышам и родителям,https://sun9-23.userapi.com/c834104/v834104666/115e94/ZuRpPQpFvt4.jpg,https://sun9-60.userapi.com/c834104/v834104666/115ea4/R_CKCCrvYYA.jpg,https://sun9-20.userapi.com/c834104/v834104666/115ead/et4v3M7NsEw.jpg,https://sun9-12.userapi.com/c834104/v834104666/115eb6/Ps3nnqBoRzA.jpg,https://sun9-39.userapi.com/c834104/v834104666/115ebf/NjOVAgWASYU.jpg,,https://vk.com/market-137051441?w=product-137051441_1713082,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1713115,Комплект на выписку и для прогулок 'Малышка',2 850 ?,0.00,"В комплект входит:
1. Одеяло р-р 90х90
2. Комбинезон р-р 62-68 
3. Слип р-р 62-68 
4. Шапочка р-р 36-38 
5. Пинетки 
6. Царапки 
Комплект выполнен из трикотажа интерлок и кулирной глади ( 100%хлопок ) прозводства Турция.

#комплект_малышка
#т2",Малышам и родителям,https://sun9-43.userapi.com/c834402/v834402666/111c39/bBihOqFHS80.jpg,https://sun9-10.userapi.com/c834402/v834402666/111c49/2NAhAlqc7oo.jpg,https://sun9-53.userapi.com/c834402/v834402666/111c52/PaZGh2FHVwk.jpg,https://sun9-9.userapi.com/c834402/v834402666/111c5b/oQL6YMA3akU.jpg,https://sun9-20.userapi.com/c834402/v834402666/111c64/uTGfMvXiyXQ.jpg,,https://vk.com/market-137051441?w=product-137051441_1713115,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1713154,Комплект на выписку и для прогулок 'Малышка',2 850 ?,0.00,"В комплект входит:
1. Одеяло р-р 90х90
2. Комбинезон р-р 62-68 
3. Слип р-р 62-68 
4. Шапочка р-р 36-38 
5. Пинетки 
6. Царапки 
Комплект выполнен из трикотажа интерлок и кулирной глади ( 100%хлопок ) прозводства Турция.

#комплект_малышка
#т2",Малышам и родителям,https://sun9-15.userapi.com/c840723/v840723666/73706/KVd-f_lCMXI.jpg,https://sun9-34.userapi.com/c840723/v840723666/73716/XgwSPD4PPyM.jpg,https://sun9-18.userapi.com/c840723/v840723666/7371f/J_lQQEIxsZ4.jpg,https://sun9-36.userapi.com/c840723/v840723666/73728/XB7HOnTA458.jpg,https://sun9-18.userapi.com/c840723/v840723666/73731/LYYlhXQb__U.jpg,,https://vk.com/market-137051441?w=product-137051441_1713154,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1713155,Комплект на выписку и для прогулок 'Малышка',2 850 ?,0.00,"В комплект входит:
1. Одеяло р-р 90х90
2. Комбинезон р-р 62-68 
3. Слип р-р 62-68 
4. Шапочка р-р 36-38 
5. Пинетки 
6. Царапки 
Комплект выполнен из трикотажа интерлок и кулирной глади ( 100%хлопок ) прозводства Турция.

#комплект_малышка
#т2",Малышам и родителям,https://sun9-6.userapi.com/c621704/v621704666/9080b/AHrUcFSe0xc.jpg,https://sun9-14.userapi.com/c621704/v621704666/9081b/z6ivHJU9y3A.jpg,https://sun9-24.userapi.com/c621704/v621704666/90824/DjkTn7byXZs.jpg,https://sun9-58.userapi.com/c621704/v621704666/9082d/5VqxH-U_k88.jpg,https://sun9-26.userapi.com/c621704/v621704666/90836/-9C-8TFgDSs.jpg,,https://vk.com/market-137051441?w=product-137051441_1713155,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1734714,Комплект на выписку 'Мишка Тедди',2 550 ?,0.00,"В комплекте(12-099):
- конверт - одеяло  р-р 95 х 95 см 
- пояс на резинке с бантом 
- комбинезон с длинными рукавами р-р 56 
- шапка р-р 40 
- варежки - царапки.

#комплект_мишка_тедди
#п",Малышам и родителям,https://sun9-33.userapi.com/c840530/v840530655/76131/eQiZgyll900.jpg,https://sun9-66.userapi.com/c840530/v840530655/7610f/OdRK-gSuej8.jpg,https://sun1-92.userapi.com/q8EPN4K8q5UmmOeqe6Is1L2J03GUaR9lFsi8kA/2QqDoLyMGYk.jpg,https://sun1-23.userapi.com/0ZL8Ddl_OGu0s_F8wM_KicKHIlbCuRUBw12VOA/lUVmJaC9KRk.jpg,https://sun1-97.userapi.com/3Fxjq0hr_fErxSGOrlTgZf_JzbT5JTER-e8K1w/KvcD5a-snu8.jpg,,https://vk.com/market-137051441?w=product-137051441_1734714,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1734778,Комплект 'Маленький принц',2 700 ?,0.00,"Комплект 'Маленький принц'

В комплект(12-088) входит: 
1. одеяло - конверт из трикотажа 'велюр', с подкладой из трикотажа 'интерлок' с утеплителем, с поясом на резинке с бантом, с вышивкой в верхнем углу одеяла, р-р 95 х 95 см 
2. комбинезон из трикотажа 'велюр', с подкладой из трикотажа 'интерлок', с капюшоном, с застёжкой - кнопками спереди с переходом на ножки, с вышивкой в цвет подклады на детали переда, р-р 56 
3. шапка из трикотажа 'велюр', с подкладой из трикотажа 'интерлок', с ушками, с вышивкой спереди, р-р 40 
4. пинетки - сапожки из трикотажа 'велюр', с подкладой из трикотажа 'интерлок' 
5. комбинезон из трикотажа 'интерлок', с манжетами рукавов и воротником - стойкой из рибаны, с вышивкой спереди, р-р 56 
6. варежки - царапки из трикотажа 'интерлок', с манжетами из 'рибаны' 
7. чепчик 2-х шовный из трикотажа 'интерлок', р-р 40.

ЦЕНА лето( без одеяла) - 2700 рублей
ЦЕНА весна/осень - 3700 рублей
ЦЕНА зима - 3750 рублей

?Чтобы Вы не разочаровались в нашем комплекте после стирки, стирайте их соблюдая не сложные правила стирки:
Стирать желательно жидким порошком для цветных вещей на щадящем режиме при 30 градусах.

?При такой стирке наш комплект ни полиняет, ни вытянется, ни скатается.

Для уточнения цвета, размера и наличия можно написать сюда:
-->[https://vk.com/im?media=&sel=-137051441|написать сообщение в сообщество]

-->[https://vk.com/im?media=&sel=460918084|написать  сообщение Ирине Кисловой]

П",Малышам и родителям,https://sun9-39.userapi.com/c845522/v845522502/33b8a/LQUTWpFuS1w.jpg,https://sun9-59.userapi.com/c845522/v845522502/33b9c/3wC9LINvbS0.jpg,https://sun9-41.userapi.com/c845522/v845522502/33ba6/yJ3DnknoFQo.jpg,https://sun9-5.userapi.com/c845522/v845522502/33bb0/0hy5O4n7bD8.jpg,https://sun9-24.userapi.com/c845522/v845522502/33bba/5_esM-D1anc.jpg,,https://vk.com/market-137051441?w=product-137051441_1734778,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1749022,Комплект на выписку ТМ/635 «Малышок»,2 700 ?,0.00,"В комплекте:
1. Конверт-одеяло р-р90х90
2. Уголок 
3. Шапочка р-р 38-40
4. Пеленка-матрешка р-р56-60
5. Бант на контактной ленте

#комплект_малышок
#т2",Малышам и родителям,https://sun9-34.userapi.com/c830209/v830209293/ec18f/KJkZ0WZ7HiY.jpg,https://sun9-37.userapi.com/c830209/v830209293/ec1ab/Okz-iFmj2O0.jpg,https://sun9-24.userapi.com/c830209/v830209293/ec1b4/8z6JCZHUOFk.jpg,https://sun9-65.userapi.com/c830209/v830209293/ec1bd/ritU65buGkQ.jpg,https://sun9-23.userapi.com/c830209/v830209293/ec1c6/EMXwxq_CcAQ.jpg,,https://vk.com/market-137051441?w=product-137051441_1749022,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1749027,Комплект на выписку ТМ/635 «Малышок»,2 700 ?,0.00,"В комплекте:
1. Конверт-одеяло р-р90х90
2. Уголок 
3. Шапочка р-р 38-40
4. Пеленка-матрешка р-р56-60
5. Бант на контактной ленте

Сезон: весна\лето

#комплект_малышок
#т2",Малышам и родителям,https://sun9-7.userapi.com/c834100/v834100293/129fd3/qG19lR5ITAk.jpg,https://sun9-48.userapi.com/c834100/v834100293/129fe3/u_vqrY2-lj4.jpg,https://sun9-21.userapi.com/c834100/v834100293/129fec/0EmU3N0mE5c.jpg,https://sun9-51.userapi.com/c834100/v834100293/129ff5/Orka-PmP-Wg.jpg,https://sun9-12.userapi.com/c834100/v834100293/129ffe/BNO-81yVLzs.jpg,,https://vk.com/market-137051441?w=product-137051441_1749027,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1749031,Комплект на выписку ТМ/635 «Малышок»,2 700 ?,0.00,"В комплекте:
1. Конверт-одеяло р-р90х90
2. Уголок 
3. Шапочка р-р 38-40
4. Пеленка-матрешка р-р56-60
5. Бант на контактной ленте

Сезон: весна\лето

#комплект_малышок
#т2",Малышам и родителям,https://sun9-68.userapi.com/c824503/v824503293/122aa0/R5iIhrQgVls.jpg,https://sun9-34.userapi.com/c824503/v824503293/122ab0/fzAAT9f6eR0.jpg,https://sun9-4.userapi.com/c824503/v824503293/122ab9/D5hrVNaZUqE.jpg,https://sun9-7.userapi.com/c824503/v824503293/122ac2/uNdyvhFi2N4.jpg,https://sun9-4.userapi.com/c824503/v824503293/122acb/Aj_IgR_UZOs.jpg,,https://vk.com/market-137051441?w=product-137051441_1749031,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1749034,Комплект на выписку ТМ/635 «Малышок»,2 700 ?,0.00,"В комплекте:
1. Конверт-одеяло р-р90х90
2. Уголок 
3. Шапочка р-р 38-40
4. Пеленка-матрешка р-р56-60
5. Бант на контактной ленте

Сезон: весна\лето

#комплект_малышок
#т2",Малышам и родителям,https://sun9-28.userapi.com/c840527/v840527293/7b192/afZUv2r6KWQ.jpg,https://sun9-39.userapi.com/c840527/v840527293/7b1a2/OZK_ZJ-QzpY.jpg,https://sun9-63.userapi.com/c840527/v840527293/7b1ab/m5KGCknWM6U.jpg,https://sun9-31.userapi.com/c840527/v840527293/7b1b4/xtKtvCAr3W4.jpg,https://sun9-11.userapi.com/c840527/v840527293/7b1bd/oXcns8XRjr8.jpg,,https://vk.com/market-137051441?w=product-137051441_1749034,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1763220,Комплект на выписку 'Royal',2 950 ?,0.00,"В комплекте(12-113):
 - плед из гладкокрашенного трикотажа 'велюр', с подкладой из трикотажа 'интерлок', с отделкой кантом по периметру, с термоаппликацией в верхнем углу, р-р 90 х 90 см 
- пояс на резинке с бантом 
- комбинезон из трикотажа 'интерлок', с длинными рукавами, со смещённой застёжкой - кнопками спереди, с термоаппликацией на детали переда, р-р 56 
- шапка из трикотажа 'велюр', с подкладой из трикотажа 'интерлок', с термоаппликацией спереди, р-р 42 
- шапка из трикотажа 'интерлок', с термоаппликацией на отвороте, р-р 40.

#комплект
#п",Малышам и родителям,https://sun9-31.userapi.com/c845021/v845021931/49611/0ButqNRyZvw.jpg,https://sun9-30.userapi.com/c845021/v845021931/49620/RVIj0vQJfDQ.jpg,https://sun9-2.userapi.com/c845021/v845021931/49628/DGM_kWjH9OY.jpg,,,,https://vk.com/market-137051441?w=product-137051441_1763220,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
1763385,Комплект,2 700 ?,0.00,"В комплекте(12-118):
- одеяло - конверт из трикотажа 'капитоний', с подкладой из набивного трикотажа 'интерлок' с утеплителем, с вышивкой на капюшоне, р-р 95 х 95 см 
- пояс на резинке с бантом 
- комбинезон из набивного трикотажа 'интерлок', с длинными рукавами, с воротником - стойкой, с центральной застёжкой - кнопками спереди, с переходом на ножки, р-р 56 
- шапка из трикотажа 'интерлок', р-р 40 
- варежки - царапки (зима) 3-й синтепон.

ЦЕНА лето - 2700 рублей
ЦЕНА весна/осень - 2800 рублей
ЦЕНА зима - 2900 рублей

#комплект
#п",Малышам и родителям,https://sun9-33.userapi.com/c851036/v851036659/1135db/N9YXL5h7y_Y.jpg,https://sun9-59.userapi.com/c851036/v851036659/1135e9/vwYYxa7VY0Q.jpg,https://sun9-7.userapi.com/c851036/v851036659/1135f0/4p4RN2lgtIE.jpg,https://sun9-47.userapi.com/c851036/v851036659/1135f7/yR5AkOuiaIE.jpg,https://sun9-64.userapi.com/c851036/v851036659/1135fe/EuR6XrcRRkE.jpg,,https://vk.com/market-137051441?w=product-137051441_1763385,,,,,№1 КОМПЛЕКТЫ НА ВЫПИСКУ,
